latitude	longitude	region	gia_region	location	lab_id	indicator_type
-17.353	146.031	Australia	Queensland	Cairns	WK-1061	index_point
-17.353	146.031	Australia	Queensland	Cairns	WK-1060	index_point
-17.353	146.031	Australia	Queensland	Cairns	WK-1059	index_point
-17.353	146.031	Australia	Queensland	Cairns	WK-1058	index_point
-17.344	146.016	Australia	Queensland	Cairns	WK-1057	index_point
-17.344	146.016	Australia	Queensland	Cairns	WK-1056	index_point
-17.344	146.016	Australia	Queensland	Cairns	WK-1055	index_point
-17.344	146.016	Australia	Queensland	Cairns	WK-1053	index_point
-17.208	145.92	Australia	Queensland	Cairns	WK-1030	index_point
-17.208	145.92	Australia	Queensland	Cairns	WK-1029	index_point
-16.069	145.468	Australia	Queensland	Cairns	SUA-2572	index_point
-16.069	145.468	Australia	Queensland	Cairns	SUA-2571	index_point
-16.069	145.468	Australia	Queensland	Cairns	SUA-2570	index_point
-16.069	145.468	Australia	Queensland	Cairns	SUA-2569	index_point
-17.11	146.56	Australia	Queensland	Cairns	SANU-25418	index_point
-17.11	146.56	Australia	Queensland	Cairns	SANU-25417	index_point
-17.1	146.57	Australia	Queensland	Cairns	SANU-25416	index_point
-17.1	146.57	Australia	Queensland	Cairns	SANU-25414	index_point
-17.1	146.57	Australia	Queensland	Cairns	SANU-25413	index_point
-17.1	146.58	Australia	Queensland	Cairns	SANU-14320	index_point
-17.1	146.58	Australia	Queensland	Cairns	SANU-14323	marine_limiting
-17.1	146.58	Australia	Queensland	Cairns	SANU-14324	index_point
-17.1	146.57	Australia	Queensland	Cairns	SANU-25412	index_point
-17.1	146.57	Australia	Queensland	Cairns	SANU-14327	index_point
-17.1	146.57	Australia	Queensland	Cairns	SANU-14329	index_point
-17.1	146.57	Australia	Queensland	Cairns	SANU-14330	index_point
-17.1	146.58	Australia	Queensland	Cairns	SANU-18329	marine_limiting
-17.1	146.57	Australia	Queensland	Cairns	SANU-18330	index_point
-17.1	146.57	Australia	Queensland	Cairns	SANU-18331	index_point
-17.1	146.57	Australia	Queensland	Cairns	SANU-18332	index_point
-17.1	146.57	Australia	Queensland	Cairns	SANU-18333	index_point
-17.11	146.56	Australia	Queensland	Cairns	SANU-25419	index_point
-17.514	146.082	Australia	Queensland	Cairns	WK-1078	index_point
-17.11	146.56	Australia	Queensland	Cairns	SANU-25420	index_point
-17.1	146.58	Australia	Queensland	Cairns	SANU-27214	index_point
-16.069	145.468	Australia	Queensland	Cairns	SUA-2568	index_point
-16.039	145.463	Australia	Queensland	Cairns	SUA-2567	index_point
-16.039	145.463	Australia	Queensland	Cairns	SUA-2566	index_point
-16.039	145.463	Australia	Queensland	Cairns	SUA-2565	index_point
-16.101	145.465	Australia	Queensland	Cairns	SUA-2564	index_point
-16.101	145.465	Australia	Queensland	Cairns	SUA-2563	index_point
-16.101	145.465	Australia	Queensland	Cairns	SUA-2562	index_point
-16.069	145.468	Australia	Queensland	Cairns	SUA-2561	index_point
-17.25	145.917	Australia	Queensland	Cairns	NZ-280	index_point
-17.11	146.56	Australia	Queensland	Cairns	SANU-27227	index_point
-17.1	146.57	Australia	Queensland	Cairns	SANU-27223	index_point
-17.1	146.57	Australia	Queensland	Cairns	SANU-27221	index_point
-17.1	146.57	Australia	Queensland	Cairns	SANU-27220	index_point
-17.1	146.57	Australia	Queensland	Cairns	SANU-27219	index_point
-17.1	146.57	Australia	Queensland	Cairns	SANU-27218	index_point
-17.1	146.58	Australia	Queensland	Cairns	SANU-27217	index_point
-17.1	146.58	Australia	Queensland	Cairns	SANU-27216	index_point
-17.1	146.58	Australia	Queensland	Cairns	SANU-27213	index_point
-17.1	146.58	Australia	Queensland	Cairns	YAUT-002422	index_point
-17.239	146.472	Australia	Queensland	Cairns	Wk-1249	index_point
-17.1	146.57	Australia	Queensland	Cairns	SANU-25411	index_point
-17.1	146.57	Australia	Queensland	Cairns	325-M0056A-01R-1W_91-93	index_point
-17.1	146.58	Australia	Queensland	Cairns	YAUT-006125	index_point
-17.1	146.57	Australia	Queensland	Cairns	YAUT-006126	index_point
-17.1	146.57	Australia	Queensland	Cairns	YAUT-006127	index_point
-17.1	146.57	Australia	Queensland	Cairns	YAUT-006131	index_point
-17.1	146.57	Australia	Queensland	Cairns	YAUT-006132	index_point
-17.1	146.57	Australia	Queensland	Cairns	YAUT-009026	marine_limiting
-17.1	146.57	Australia	Queensland	Cairns	YAUT-006133	index_point
-17.1	146.57	Australia	Queensland	Cairns	YAUT-006325	index_point
-17.1	146.57	Australia	Queensland	Cairns	YAUT-006326	index_point
-17.1	146.57	Australia	Queensland	Cairns	325-M0056A-01R-2W_0-2	index_point
-17.1	146.57	Australia	Queensland	Cairns	325-M0056A-02R-1W_124-128	index_point
-17.1	146.57	Australia	Queensland	Cairns	325-M0056A-02R-1W_13-19	index_point
-17.1	146.57	Australia	Queensland	Cairns	325-M0056A-02R-1W_90-95	index_point
-17.1	146.57	Australia	Queensland	Cairns	325-M0056A-04R-1W_73-78	index_point
-17.1	146.57	Australia	Queensland	Cairns	325-M0056A-05R-1W_3-7	index_point
-17.1	146.57	Australia	Queensland	Cairns	325-M0056A-05R-1W_60-65	index_point
-17.1	146.57	Australia	Queensland	Cairns	325-M0056A-08R-1W_103-107	index_point
-17.1	146.57	Australia	Queensland	Cairns	325-M0056A-08R-1W_90-95	index_point
-17.1	146.57	Australia	Queensland	Cairns	325-M0056A-13R-1W_43-46	marine_limiting
-17.1	146.57	Australia	Queensland	Cairns	325-M0056A-13R-2W_2-3	marine_limiting
-17.1	146.57	Australia	Queensland	Cairns	325-M0056A-01R-1W_136-141	index_point
-17.1	146.57	Australia	Queensland	Cairns	325-M0056A-01R-1W_121-128	index_point
-17.1	146.57	Australia	Queensland	Cairns	325-M0055A-06R-CCW_0-14	index_point
-17.1	146.57	Australia	Queensland	Cairns	325-M0055A-06R-CCW_0-14	index_point
-17.1	146.57	Australia	Queensland	Cairns	325-M0055A-03R-1W_46-51	index_point
-17.1	146.58	Australia	Queensland	Cairns	YAUT-005412	index_point
-17.1	146.58	Australia	Queensland	Cairns	YAUT-005413	index_point
-17.1	146.57	Australia	Queensland	Cairns	YAUT-005417	index_point
-17.1	146.57	Australia	Queensland	Cairns	325-M0055A-04R-1W_0-16	index_point
-17.1	146.57	Australia	Queensland	Cairns	325-M0055A-04R-1W_0-16	index_point
-17.1	146.57	Australia	Queensland	Cairns	325-M0055A-04R-1W_0-16	index_point
-17.1	146.57	Australia	Queensland	Cairns	YAUT-005421	index_point
-17.1	146.57	Australia	Queensland	Cairns	YAUT-005422	index_point
-17.11	146.56	Australia	Queensland	Cairns	YAUT-005423	index_point
-17.1	146.57	Australia	Queensland	Cairns	325-M0056A-13R-CCW_4-13	marine_limiting
-17.11	146.56	Australia	Queensland	Cairns	YAUT-005425	index_point
-17.1	146.58	Australia	Queensland	Cairns	YAUT-005434	index_point
-17.11	146.56	Australia	Queensland	Cairns	YAUT-005435	index_point
-17.1	146.57	Australia	Queensland	Cairns	YAUT-005436	index_point
-17.1	146.57	Australia	Queensland	Cairns	YAUT-005437	index_point
-17.11	146.56	Australia	Queensland	Cairns	YAUT-005438	index_point
-17.11	146.56	Australia	Queensland	Cairns	YAUT-005439	index_point
-17.1	146.57	Australia	Queensland	Cairns	325-M0055A-04R-1W_98-104	index_point
-17.1	146.57	Australia	Queensland	Cairns	325-M0055A-04R-2W_99-105	index_point
-17.1	146.57	Australia	Queensland	Cairns	325-M0055A-05R-3W_0-1	index_point
-17.1	146.57	Australia	Queensland	Cairns	325-M0055A-06R-1W_3-7	index_point
-17.1	146.58	Australia	Queensland	Cairns	YAUT-005430	index_point
-17.1	146.58	Australia	Queensland	Cairns	YAUT-005411	index_point
-17.11	146.56	Australia	Queensland	Cairns	325-M0057A-01R-1W_4-9	index_point
-17.11	146.56	Australia	Queensland	Cairns	325-M0057A-02R-1W_118-124	index_point
-17.11	146.56	Australia	Queensland	Cairns	325-M0057A-05R-1W_5-8	index_point
-17.11	146.56	Australia	Queensland	Cairns	325-M0057A-05R-1W_53-62	index_point
-17.11	146.56	Australia	Queensland	Cairns	325-M0057A-05R-1W_61-65	index_point
-17.11	146.56	Australia	Queensland	Cairns	325-M0057A-06R-1W_103-114	index_point
-17.11	146.56	Australia	Queensland	Cairns	325-M0057A-06R-1W_16-24	index_point
-17.11	146.56	Australia	Queensland	Cairns	325-M0057A-06R-1W_80-92	index_point
-17.11	146.56	Australia	Queensland	Cairns	325-M0057A-06R-2W_10-16	index_point
-17.1	146.58	Australia	Queensland	Cairns	YAUT-009020	index_point
-17.1	146.58	Australia	Queensland	Cairns	YAUT-009021	index_point
-17.1	146.58	Australia	Queensland	Cairns	YAUT-009022	index_point
-17.11	146.56	Australia	Queensland	Cairns	325-M0057A-06R-2W_53-60	index_point
-17.11	146.56	Australia	Queensland	Cairns	325-M0057A-06R-2W_66-80	index_point
-17.11	146.56	Australia	Queensland	Cairns	325-M0057A-07R-1W_33-37	index_point
-17.1	146.58	Australia	Queensland	Cairns	YAUT-009023	index_point
-17.1	146.57	Australia	Queensland	Cairns	YAUT-009517	index_point
-17.11	146.56	Australia	Queensland	Cairns	YAUT-009513	marine_limiting
-17.1	146.57	Australia	Queensland	Cairns	YAUT-009024	index_point
-17.1	146.57	Australia	Queensland	Cairns	YAUT-009512	index_point
-17.1	146.58	Australia	Queensland	Cairns	YAUT-009511	marine_limiting
-17.1	146.58	Australia	Queensland	Cairns	YAUT-009510	index_point
-17.1	146.58	Australia	Queensland	Cairns	YAUT-009509	marine_limiting
-17.11	146.56	Australia	Queensland	Cairns	325-M0057A-05R-1W_49-53	index_point
-17.11	146.56	Australia	Queensland	Cairns	325-M0057A-05R-1W_45-46	index_point
-17.11	146.56	Australia	Queensland	Cairns	325-M0057A-05R-1W_27-35	index_point
-17.1	146.57	Australia	Queensland	Cairns	YAUT-008938	index_point
-17.11	146.56	Australia	Queensland	Cairns	325-M0057A-02R-1W_17-27	index_point
-17.11	146.56	Australia	Queensland	Cairns	325-M0057A-02R-1W_60-78	index_point
-17.11	146.56	Australia	Queensland	Cairns	325-M0057A-04R-1W_101-113	index_point
-17.11	146.56	Australia	Queensland	Cairns	325-M0057A-04R-1W_15-22	index_point
-17.11	146.56	Australia	Queensland	Cairns	325-M0057A-04R-1W_40-46	index_point
-17.11	146.56	Australia	Queensland	Cairns	325-M0057A-04R-1W_60-66	index_point
-17.11	146.56	Australia	Queensland	Cairns	325-M0057A-04R-1W_78-88	index_point
-17.1	146.57	Australia	Queensland	Cairns	YAUT-008922	index_point
-17.11	146.56	Australia	Queensland	Cairns	325-M0057A-05R-1W_1-3	index_point
-17.1	146.58	Australia	Queensland	Cairns	YAUT-008926	index_point
-17.11	146.56	Australia	Queensland	Cairns	325-M0057A-01R-1W_9-13	index_point
-17.1	146.58	Australia	Queensland	Cairns	YAUT-008930	index_point
-17.11	146.56	Australia	Queensland	Cairns	325-M0057A-05R-1W_100-107	index_point
-17.11	146.56	Australia	Queensland	Cairns	325-M0057A-05R-1W_115-122	index_point
-17.11	146.56	Australia	Queensland	Cairns	325-M0057A-05R-1W_126-133	index_point
-17.11	146.56	Australia	Queensland	Cairns	325-M0057A-05R-1W_17-26	index_point
-17.1	146.57	Australia	Queensland	Cairns	YAUT-008932	index_point
-17.1	146.57	Australia	Queensland	Cairns	YAUT-008933	index_point
-17.1	146.57	Australia	Queensland	Cairns	YAUT-008934	index_point
-17.1	146.57	Australia	Queensland	Cairns	YAUT-008935	index_point
-17.1	146.57	Australia	Queensland	Cairns	YAUT-008936	index_point
-17.1	146.57	Australia	Queensland	Cairns	YAUT-008937	index_point
-17.1	146.57	Australia	Queensland	Cairns	YAUT-008931	index_point
-17.1	146.58	Australia	Queensland	Cairns	YAUT-005410	index_point
-17.1	146.57	Australia	Queensland	Cairns	YAUT-009025	index_point
-17.1	146.57	Australia	Queensland	Cairns	325-M0055A-02R-1W_8-17	index_point
-17.1	146.57	Australia	Queensland	Cairns	325-M0055A-03R-1W_17-30	index_point
-17.1	146.58	Australia	Queensland	Cairns	325-M0053A-19R-1W_0-4	index_point
-17.1	146.58	Australia	Queensland	Cairns	325-M0053A-16R-1W_5-14	index_point
-17.1	146.58	Australia	Queensland	Cairns	325-M0053A-11R-1W_15-16	index_point
-17.1	146.58	Australia	Queensland	Cairns	325-M0053A-13R-1W_21-25	index_point
-17.1	146.58	Australia	Queensland	Cairns	325-M0053A-15R-1W_1-4	index_point
-17.1	146.58	Australia	Queensland	Cairns	325-M0053A-15R-1W_27-29	index_point
-17.1	146.58	Australia	Queensland	Cairns	325-M0053A-15R-1W_30-33	index_point
-17.1	146.58	Australia	Queensland	Cairns	325-M0053A-15R-1W_33-37	index_point
-17.1	146.58	Australia	Queensland	Cairns	325-M0053A-15R-1W_42-48	index_point
-17.1	146.57	Australia	Queensland	Cairns	YAUT-004025	index_point
-17.1	146.57	Australia	Queensland	Cairns	YAUT-004023	index_point
-17.1	146.58	Australia	Queensland	Cairns	YAUT-004011	index_point
-17.1	146.57	Australia	Queensland	Cairns	YAUT-003830	marine_limiting
-17.11	146.56	Australia	Queensland	Cairns	YAUT-003826	index_point
-17.1	146.58	Australia	Queensland	Cairns	YAUT-003236	index_point
-17.1	146.58	Australia	Queensland	Cairns	YAUT-003235	index_point
-17.1	146.58	Australia	Queensland	Cairns	325-M0053A-25R-2W_2-3	marine_limiting
-17.1	146.58	Australia	Queensland	Cairns	325-M0053A-25R-CCW_2-4	marine_limiting
-17.1	146.58	Australia	Queensland	Cairns	325-M0053A-21R-1W_9-13	index_point
-17.1	146.58	Australia	Queensland	Cairns	325-M0053A-27R-1W_24-26	marine_limiting
-17.1	146.58	Australia	Queensland	Cairns	325-M0054B-09R-1W_14-22	marine_limiting
-17.1	146.58	Australia	Queensland	Cairns	325-M0053A-06R-1W_1-7	index_point
-17.1	146.57	Australia	Queensland	Cairns	YAUT-002811	index_point
-17.1	146.57	Australia	Queensland	Cairns	YAUT-002816	index_point
-17.1	146.58	Australia	Queensland	Cairns	325-M0053A-07R-1W_12-14	index_point
-17.1	146.58	Australia	Queensland	Cairns	325-M0053A-09R-CCW_0-7	index_point
-17.11	146.56	Australia	Queensland	Cairns	YAUT-004319	index_point
-17.1	146.58	Australia	Queensland	Cairns	325-M0053A-09R-CCW_7-12	index_point
-17.1	146.58	Australia	Queensland	Cairns	325-M0053A-09R-CCW_0-7	index_point
-17.1	146.58	Australia	Queensland	Cairns	325-M0054B-07R-1W_5-9	index_point
-17.1	146.57	Australia	Queensland	Cairns	YAUT-005401	index_point
-17.1	146.58	Australia	Queensland	Cairns	YAUT-004330	index_point
-17.1	146.58	Australia	Queensland	Cairns	YAUT-004329	index_point
-17.1	146.58	Australia	Queensland	Cairns	325-M0054B-05R-1W_1-9	index_point
-17.1	146.58	Australia	Queensland	Cairns	325-M0054B-04R-2W_2-3	index_point
-17.1	146.58	Australia	Queensland	Cairns	325-M0053A-31R-1W_10-17	marine_limiting
-17.1	146.58	Australia	Queensland	Cairns	325-M0053A-27R-1W_34-36	marine_limiting
-17.1	146.58	Australia	Queensland	Cairns	325-M0053A-09R-CCW_7-12	index_point
-17.1	146.58	Australia	Queensland	Cairns	325-M0053A-16R-1W_5-14	index_point
-14.3	144.0	Australia	Queensland	Cape_Melville	SUA-2375	marine_limiting
-14.3	144.0	Australia	Queensland	Cape_Melville	SUA-2380	marine_limiting
-14.3	144.0	Australia	Queensland	Cape_Melville	SUA-2379	marine_limiting
-14.3	144.0	Australia	Queensland	Cape_Melville	SUA-2378	marine_limiting
-14.3	144.0	Australia	Queensland	Cape_Melville	SUA-2377	marine_limiting
-14.65	145.25	Australia	Queensland	Cape_Melville	ANU-9222	index_point
-14.717	145.167	Australia	Queensland	Cape_Melville	ANU-8955	index_point
-14.717	145.167	Australia	Queensland	Cape_Melville	ANU-8956	index_point
-14.717	145.167	Australia	Queensland	Cape_Melville	ANU-8957	index_point
-14.65	145.25	Australia	Queensland	Cape_Melville	ANU-8958	index_point
-14.65	145.25	Australia	Queensland	Cape_Melville	ANU-8959	index_point
-14.717	145.183	Australia	Queensland	Cape_Melville	ANU-9076	index_point
-14.717	145.183	Australia	Queensland	Cape_Melville	ANU-9077	index_point
-14.717	145.183	Australia	Queensland	Cape_Melville	ANU-9078	index_point
-14.5	144.767	Australia	Queensland	Cape_Melville	ANU-9221	index_point
-14.717	145.067	Australia	Queensland	Cape_Melville	ANU-9079	index_point
-14.717	145.067	Australia	Queensland	Cape_Melville	ANU-9080	index_point
-14.717	145.067	Australia	Queensland	Cape_Melville	ANU-9081	index_point
-14.517	144.967	Australia	Queensland	Cape_Melville	ANU-9180	index_point
-14.517	144.967	Australia	Queensland	Cape_Melville	ANU-9181	index_point
-14.717	145.183	Australia	Queensland	Cape_Melville	ANU-9220	index_point
-14.517	144.967	Australia	Queensland	Cape_Melville	ANU-9182	index_point
-14.667	145.467	Australia	Queensland	Cape_Melville	ANU-8687	index_point
-14.3	144.0	Australia	Queensland	Cape_Melville	SUA-2381	marine_limiting
-14.3	144.0	Australia	Queensland	Cape_Melville	SUA-2382	marine_limiting
-14.3	144.0	Australia	Queensland	Cape_Melville	BETA-9285	marine_limiting
-14.262	144.208	Australia	Queensland	Cape_Melville	OZE421	index_point
-14.262	144.208	Australia	Queensland	Cape_Melville	OZE420	index_point
-14.262	144.208	Australia	Queensland	Cape_Melville	OZE419	index_point
-14.3	144.0	Australia	Queensland	Cape_Melville	BETA-21804	marine_limiting
-14.3	144.0	Australia	Queensland	Cape_Melville	BETA-22248	marine_limiting
-15.45	145.25	Australia	Queensland	Cape_Melville	ANU-4596	index_point
-15.45	145.25	Australia	Queensland	Cape_Melville	ANU-4595	index_point
-15.45	145.25	Australia	Queensland	Cape_Melville	ANU-4594	index_point
-15.45	145.25	Australia	Queensland	Cape_Melville	ANU-4593	index_point
-15.45	145.25	Australia	Queensland	Cape_Melville	ANU-4591	index_point
-15.45	145.25	Australia	Queensland	Cape_Melville	ANU-4590	marine_limiting
-15.45	145.25	Australia	Queensland	Cape_Melville	ANU-4589	index_point
-15.45	145.25	Australia	Queensland	Cape_Melville	ANU-4588	index_point
-15.45	145.25	Australia	Queensland	Cape_Melville	ANU-4587	index_point
-15.45	145.25	Australia	Queensland	Cape_Melville	ANU-4586	index_point
-14.3	144.0	Australia	Queensland	Cape_Melville	BETA-5814	marine_limiting
-14.3	144.0	Australia	Queensland	Cape_Melville	BETA-5814	marine_limiting
-14.3	144.0	Australia	Queensland	Cape_Melville	BETA-5816	marine_limiting
-14.3	144.0	Australia	Queensland	Cape_Melville	BETA-6648	marine_limiting
-14.3	144.0	Australia	Queensland	Cape_Melville	BETA-9283	marine_limiting
-14.262	144.208	Australia	Queensland	Cape_Melville	Wk7491	index_point
-14.262	144.208	Australia	Queensland	Cape_Melville	Wk7490	index_point
-14.3	144.0	Australia	Queensland	Cape_Melville	BETA-9284	marine_limiting
-14.55	144.667	Australia	Queensland	Cape_Melville	ANU-9183	index_point
-14.55	144.667	Australia	Queensland	Cape_Melville	ANU-9184	index_point
-14.067	144.25	Australia	Queensland	Cape_Melville	ANU-9186	index_point
-14.067	144.25	Australia	Queensland	Cape_Melville	ANU-9187	index_point
-14.5	144.767	Australia	Queensland	Cape_Melville	ANU-9188	index_point
-14.067	144.25	Australia	Queensland	Cape_Melville	ANU-9185	index_point
-14.262	144.208	Australia	Queensland	Cape_Melville	WK7713	index_point
-14.5	144.767	Australia	Queensland	Cape_Melville	ANU-9189	index_point
-14.262	144.208	Australia	Queensland	Cape_Melville	WK7715	index_point
-14.262	144.208	Australia	Queensland	Cape_Melville	WK7716	index_point
-14.167	144.25	Australia	Queensland	Cape_Melville	ANU-2319	index_point
-14.262	144.208	Australia	Queensland	Cape_Melville	WK7714	index_point
-14.55	144.667	Australia	Queensland	Cape_Melville	ANU-9209	index_point
-14.3	144.0	Australia	Queensland	Cape_Melville	SUA-2375	marine_limiting
-14.1	144.333	Australia	Queensland	Cape_Melville	ANU-2321	index_point
-14.167	144.25	Australia	Queensland	Cape_Melville	ANU-2320	index_point
-14.1	144.333	Australia	Queensland	Cape_Melville	ANU-2322	index_point
-14.1	144.333	Australia	Queensland	Cape_Melville	ANU-2323	index_point
-14.517	144.967	Australia	Queensland	Cape_Melville	ANU-9210	index_point
-14.1	144.333	Australia	Queensland	Cape_Melville	ANU-2324	index_point
-22.89	152.47	Australia	Queensland	Gladstone	CPR3	index_point
-24.113	152.714	Australia	Queensland	Gladstone	SUA-865	index_point
-22.89	152.47	Australia	Queensland	Gladstone	CPR2	index_point
-19.67	150.24	Australia	Queensland	Hydrographers_Passage	325-M0035A-11R-1W_32-33	index_point
-19.67	150.24	Australia	Queensland	Hydrographers_Passage	325-M0035A-11R-1W_40-48	index_point
-19.67	150.24	Australia	Queensland	Hydrographers_Passage	325-M0035A-11R-CCW_0-3	index_point
-19.67	150.24	Australia	Queensland	Hydrographers_Passage	325-M0035A-12R-1W_62-64	index_point
-19.68	150.24	Australia	Queensland	Hydrographers_Passage	SANU-24605	index_point
-19.67	150.24	Australia	Queensland	Hydrographers_Passage	325-M0035A-13R-1W_40-46	index_point
-19.67	150.24	Australia	Queensland	Hydrographers_Passage	325-M0035A-11R-1W_15-18	index_point
-19.68	150.24	Australia	Queensland	Hydrographers_Passage	SANU-24531	marine_limiting
-19.68	150.24	Australia	Queensland	Hydrographers_Passage	SANU-20627	index_point
-19.68	150.24	Australia	Queensland	Hydrographers_Passage	SANU-20630	index_point
-19.68	150.24	Australia	Queensland	Hydrographers_Passage	SANU-20629	index_point
-19.68	150.24	Australia	Queensland	Hydrographers_Passage	SANU-24538	index_point
-19.68	150.24	Australia	Queensland	Hydrographers_Passage	SANU-24537	index_point
-19.67	150.24	Australia	Queensland	Hydrographers_Passage	SANU-24525	index_point
-19.67	150.24	Australia	Queensland	Hydrographers_Passage	SANU-24524	marine_limiting
-19.67	150.24	Australia	Queensland	Hydrographers_Passage	SANU-24509	index_point
-19.68	150.24	Australia	Queensland	Hydrographers_Passage	SANU-24536	index_point
-19.68	150.24	Australia	Queensland	Hydrographers_Passage	SANU-24532	marine_limiting
-19.68	150.24	Australia	Queensland	Hydrographers_Passage	SANU-24533	index_point
-19.67	150.24	Australia	Queensland	Hydrographers_Passage	SANU-24507	marine_limiting
-19.68	150.24	Australia	Queensland	Hydrographers_Passage	SANU-20632	index_point
-19.68	150.24	Australia	Queensland	Hydrographers_Passage	SANU-20631	index_point
-19.68	150.24	Australia	Queensland	Hydrographers_Passage	SANU-24535	index_point
-19.67	150.24	Australia	Queensland	Hydrographers_Passage	325-M0035A-14R-1W_3-7	index_point
-19.68	150.24	Australia	Queensland	Hydrographers_Passage	SANU-20625	index_point
-19.68	150.24	Australia	Queensland	Hydrographers_Passage	SANU-24601	index_point
-19.68	150.24	Australia	Queensland	Hydrographers_Passage	SANU-20626	marine_limiting
-19.68	150.24	Australia	Queensland	Hydrographers_Passage	YAUT-009505	marine_limiting
-19.67	150.24	Australia	Queensland	Hydrographers_Passage	325-M0035A-18R-1W_14-20	index_point
-19.67	150.24	Australia	Queensland	Hydrographers_Passage	325-M0036A-16R-1W_13-22	index_point
-19.67	150.24	Australia	Queensland	Hydrographers_Passage	SANU-14226	index_point
-19.67	150.24	Australia	Queensland	Hydrographers_Passage	SANU-14225	index_point
-19.67	150.24	Australia	Queensland	Hydrographers_Passage	SANU-14220	index_point
-19.67	150.24	Australia	Queensland	Hydrographers_Passage	SANU-14218	index_point
-19.67	150.24	Australia	Queensland	Hydrographers_Passage	SANU-14217	marine_limiting
-19.69	150.23	Australia	Queensland	Hydrographers_Passage	SANU-14214	index_point
-19.67	150.24	Australia	Queensland	Hydrographers_Passage	325-M0036A-16R-1W_0-5	index_point
-19.68	150.24	Australia	Queensland	Hydrographers_Passage	SANU-14213	index_point
-19.68	150.24	Australia	Queensland	Hydrographers_Passage	SANU-14211	index_point
-19.67	150.24	Australia	Queensland	Hydrographers_Passage	325-M0036A-16R-1W_6-10	index_point
-19.67	150.24	Australia	Queensland	Hydrographers_Passage	325-M0036A-17R-1W_22-32	index_point
-19.67	150.24	Australia	Queensland	Hydrographers_Passage	325-M0036A-17R-1W_22-32	index_point
-19.67	150.24	Australia	Queensland	Hydrographers_Passage	325-M0036A-17R-1W_22-32	index_point
-19.67	150.24	Australia	Queensland	Hydrographers_Passage	325-M0036A-18R-2W_0-5	index_point
-19.67	150.24	Australia	Queensland	Hydrographers_Passage	325-M0036A-18R-2W_8-10	index_point
-19.68	150.24	Australia	Queensland	Hydrographers_Passage	SANU-14212	marine_limiting
-19.67	150.24	Australia	Queensland	Hydrographers_Passage	325-M0035A-16R-2W_6-8	index_point
-19.67	150.24	Australia	Queensland	Hydrographers_Passage	325-M0036A-15R-2W_3-7	index_point
-19.68	150.24	Australia	Queensland	Hydrographers_Passage	SANU-24606	index_point
-19.67	150.24	Australia	Queensland	Hydrographers_Passage	325-M0035A-18R-1W_21-26	index_point
-19.67	150.24	Australia	Queensland	Hydrographers_Passage	325-M0035A-20R-2W_0-2	index_point
-19.67	150.24	Australia	Queensland	Hydrographers_Passage	325-M0036A-05R-1W_19-23	marine_limiting
-19.67	150.24	Australia	Queensland	Hydrographers_Passage	325-M0036A-08R-2W_6-9	marine_limiting
-19.67	150.24	Australia	Queensland	Hydrographers_Passage	325-M0036A-09R-1W_3-8	marine_limiting
-19.67	150.24	Australia	Queensland	Hydrographers_Passage	325-M0036A-09R-2W_4-10	marine_limiting
-19.67	150.24	Australia	Queensland	Hydrographers_Passage	325-M0036A-09R-2W_4-10	marine_limiting
-19.67	150.24	Australia	Queensland	Hydrographers_Passage	325-M0036A-14R-1W_18-22	index_point
-19.67	150.24	Australia	Queensland	Hydrographers_Passage	325-M0036A-11R-1W_40-50	index_point
-19.67	150.24	Australia	Queensland	Hydrographers_Passage	325-M0036A-11R-1W_9-18	index_point
-19.67	150.24	Australia	Queensland	Hydrographers_Passage	325-M0036A-11R-1W_9-18	index_point
-19.67	150.24	Australia	Queensland	Hydrographers_Passage	325-M0036A-11R-2W_2-10	index_point
-19.67	150.24	Australia	Queensland	Hydrographers_Passage	325-M0036A-12R-1W_1-4	index_point
-19.67	150.24	Australia	Queensland	Hydrographers_Passage	325-M0036A-13R-1W_9-12	index_point
-19.67	150.24	Australia	Queensland	Hydrographers_Passage	325-M0036A-13R-2W_0-3	index_point
-19.67	150.24	Australia	Queensland	Hydrographers_Passage	325-M0036A-13R-2W_6-9	index_point
-19.67	150.24	Australia	Queensland	Hydrographers_Passage	325-M0036A-11R-1W_40-50	index_point
-19.68	150.24	Australia	Queensland	Hydrographers_Passage	SANU-24607	index_point
-19.69	150.23	Australia	Queensland	Hydrographers_Passage	SANU-25229	index_point
-19.69	150.23	Australia	Queensland	Hydrographers_Passage	SANU-24610	index_point
-19.68	150.24	Australia	Queensland	Hydrographers_Passage	325-M0032A-09R-1W_11-16	index_point
-19.68	150.24	Australia	Queensland	Hydrographers_Passage	325-M0032A-09R-1W_16-24	index_point
-19.68	150.24	Australia	Queensland	Hydrographers_Passage	325-M0032A-10R-1W_18-20	index_point
-19.68	150.24	Australia	Queensland	Hydrographers_Passage	325-M0032A-10R-CCW_9-10	index_point
-19.68	150.24	Australia	Queensland	Hydrographers_Passage	325-M0032A-12R-CCW_5-7	marine_limiting
-19.68	150.24	Australia	Queensland	Hydrographers_Passage	325-M0032A-13R-1W_12-15	index_point
-19.68	150.24	Australia	Queensland	Hydrographers_Passage	325-M0032A-13R-CCW_9-12	index_point
-19.68	150.24	Australia	Queensland	Hydrographers_Passage	325-M0032A-14R-1W_4-7	index_point
-19.68	150.24	Australia	Queensland	Hydrographers_Passage	325-M0032A-09R-1W_11-16	index_point
