Latitude	longitude	
43.3	-124.3	Engelhart_et_al_2015_Pacific_NA
43.3	-124.3	Engelhart_et_al_2015_Pacific_NA
43.3	-124.3	Engelhart_et_al_2015_Pacific_NA
43.3	-124.3	Engelhart_et_al_2015_Pacific_NA
43.3	-124.3	Engelhart_et_al_2015_Pacific_NA
43.3	-124.3	Engelhart_et_al_2015_Pacific_NA
43.3	-124.3	Engelhart_et_al_2015_Pacific_NA
43.3	-124.3	Engelhart_et_al_2015_Pacific_NA
43.3	-124.3	Engelhart_et_al_2015_Pacific_NA
43.3	-124.3	Engelhart_et_al_2015_Pacific_NA
43.3	-124.3	Engelhart_et_al_2015_Pacific_NA
43.3	-124.3	Engelhart_et_al_2015_Pacific_NA
43.3	-124.3	Engelhart_et_al_2015_Pacific_NA
43.3	-124.3	Engelhart_et_al_2015_Pacific_NA
43.3	-124.3	Engelhart_et_al_2015_Pacific_NA
43.3	-124.3	Engelhart_et_al_2015_Pacific_NA
43.3	-124.3	Engelhart_et_al_2015_Pacific_NA
43.3	-124.3	Engelhart_et_al_2015_Pacific_NA
43.3	-124.3	Engelhart_et_al_2015_Pacific_NA
43.3	-124.3	Engelhart_et_al_2015_Pacific_NA
43.3	-124.3	Engelhart_et_al_2015_Pacific_NA
43.3	-124.3	Engelhart_et_al_2015_Pacific_NA
43.3	-124.3	Engelhart_et_al_2015_Pacific_NA
43.3	-124.3	Engelhart_et_al_2015_Pacific_NA
43.3	-124.3	Engelhart_et_al_2015_Pacific_NA
43.3	-124.3	Engelhart_et_al_2015_Pacific_NA
43.3	-124.3	Engelhart_et_al_2015_Pacific_NA
43.3	-124.2	Engelhart_et_al_2015_Pacific_NA
43.3	-124.2	Engelhart_et_al_2015_Pacific_NA
43.3	-124.2	Engelhart_et_al_2015_Pacific_NA
43.3	-124.2	Engelhart_et_al_2015_Pacific_NA
43.3	-124.2	Engelhart_et_al_2015_Pacific_NA
43.2	-124.1	Engelhart_et_al_2015_Pacific_NA
43.2	-124.3	Engelhart_et_al_2015_Pacific_NA
43.2	-124.3	Engelhart_et_al_2015_Pacific_NA
43.2	-124.3	Engelhart_et_al_2015_Pacific_NA
43.2	-124.3	Engelhart_et_al_2015_Pacific_NA
43.2	-124.3	Engelhart_et_al_2015_Pacific_NA
43.2	-124.3	Engelhart_et_al_2015_Pacific_NA
43.2	-124.3	Engelhart_et_al_2015_Pacific_NA
43.1	-124.4	Engelhart_et_al_2015_Pacific_NA
43.1	-124.4	Engelhart_et_al_2015_Pacific_NA
43.1	-124.4	Engelhart_et_al_2015_Pacific_NA
45	-124	Engelhart_et_al_2015_Pacific_NA
44.4	-124	Engelhart_et_al_2015_Pacific_NA
44.4	-124	Engelhart_et_al_2015_Pacific_NA
44.4	-124	Engelhart_et_al_2015_Pacific_NA
43.2	-124.3	Engelhart_et_al_2015_Pacific_NA
43.2	-124.3	Engelhart_et_al_2015_Pacific_NA
43.2	-124.3	Engelhart_et_al_2015_Pacific_NA
43.1	-124.4	Engelhart_et_al_2015_Pacific_NA
43.1	-124.4	Engelhart_et_al_2015_Pacific_NA
43.1	-124.4	Engelhart_et_al_2015_Pacific_NA
43.1	-124.4	Engelhart_et_al_2015_Pacific_NA
43.1	-124.4	Engelhart_et_al_2015_Pacific_NA
43.1	-124.4	Engelhart_et_al_2015_Pacific_NA
43.1	-124.4	Engelhart_et_al_2015_Pacific_NA
44.4	-124	Engelhart_et_al_2015_Pacific_NA
44.4	-124	Engelhart_et_al_2015_Pacific_NA
44.4	-124	Engelhart_et_al_2015_Pacific_NA
44.4	-124	Engelhart_et_al_2015_Pacific_NA
44.4	-124	Engelhart_et_al_2015_Pacific_NA
44.4	-124	Engelhart_et_al_2015_Pacific_NA
40.9	-124.1	Engelhart_et_al_2015_Pacific_NA
40.9	-124.1	Engelhart_et_al_2015_Pacific_NA
40.9	-124.1	Engelhart_et_al_2015_Pacific_NA
40.9	-124.1	Engelhart_et_al_2015_Pacific_NA
40.9	-124.1	Engelhart_et_al_2015_Pacific_NA
40.9	-124.1	Engelhart_et_al_2015_Pacific_NA
40.9	-124.1	Engelhart_et_al_2015_Pacific_NA
40.9	-124.1	Engelhart_et_al_2015_Pacific_NA
40.9	-124.1	Engelhart_et_al_2015_Pacific_NA
40.9	-124.1	Engelhart_et_al_2015_Pacific_NA
40.9	-124.1	Engelhart_et_al_2015_Pacific_NA
40.9	-124.1	Engelhart_et_al_2015_Pacific_NA
40.9	-124.1	Engelhart_et_al_2015_Pacific_NA
40.9	-124.1	Engelhart_et_al_2015_Pacific_NA
40.9	-124.1	Engelhart_et_al_2015_Pacific_NA
40.9	-124.1	Engelhart_et_al_2015_Pacific_NA
40.9	-124.1	Engelhart_et_al_2015_Pacific_NA
40.9	-124.1	Engelhart_et_al_2015_Pacific_NA
40.9	-124.1	Engelhart_et_al_2015_Pacific_NA
40.9	-124.1	Engelhart_et_al_2015_Pacific_NA
40.8	-124.1	Engelhart_et_al_2015_Pacific_NA
40.8	-124.1	Engelhart_et_al_2015_Pacific_NA
40.8	-124.1	Engelhart_et_al_2015_Pacific_NA
40.8	-124.1	Engelhart_et_al_2015_Pacific_NA
40.8	-124.1	Engelhart_et_al_2015_Pacific_NA
40.7	-124.2	Engelhart_et_al_2015_Pacific_NA
40.7	-124.2	Engelhart_et_al_2015_Pacific_NA
40.7	-124.2	Engelhart_et_al_2015_Pacific_NA
40.6	-124.1	Engelhart_et_al_2015_Pacific_NA
40.6	-124.1	Engelhart_et_al_2015_Pacific_NA
40.6	-124.1	Engelhart_et_al_2015_Pacific_NA
40.6	-124.1	Engelhart_et_al_2015_Pacific_NA
40.6	-124.1	Engelhart_et_al_2015_Pacific_NA
40.6	-124.1	Engelhart_et_al_2015_Pacific_NA
40.6	-124.1	Engelhart_et_al_2015_Pacific_NA
40.6	-124.1	Engelhart_et_al_2015_Pacific_NA
40.6	-124.1	Engelhart_et_al_2015_Pacific_NA
40.6	-124.1	Engelhart_et_al_2015_Pacific_NA
40.5	-124.1	Engelhart_et_al_2015_Pacific_NA
40.5	-124.1	Engelhart_et_al_2015_Pacific_NA
40.5	-124.1	Engelhart_et_al_2015_Pacific_NA
40.5	-124.1	Engelhart_et_al_2015_Pacific_NA
40.5	-124.1	Engelhart_et_al_2015_Pacific_NA
40.5	-124.1	Engelhart_et_al_2015_Pacific_NA
40.5	-124.1	Engelhart_et_al_2015_Pacific_NA
41.7	-124.2	Engelhart_et_al_2015_Pacific_NA
41.7	-124.2	Engelhart_et_al_2015_Pacific_NA
41.7	-124.2	Engelhart_et_al_2015_Pacific_NA
41.7	-124.2	Engelhart_et_al_2015_Pacific_NA
41.7	-124.2	Engelhart_et_al_2015_Pacific_NA
40.8	-124.1	Engelhart_et_al_2015_Pacific_NA
37.5	-122.1	Engelhart_et_al_2015_Pacific_NA
37.5	-122.1	Engelhart_et_al_2015_Pacific_NA
37.5	-122.1	Engelhart_et_al_2015_Pacific_NA
37.5	-122.1	Engelhart_et_al_2015_Pacific_NA
37.5	-122.1	Engelhart_et_al_2015_Pacific_NA
37.5	-122.1	Engelhart_et_al_2015_Pacific_NA
37.5	-122.1	Engelhart_et_al_2015_Pacific_NA
37.5	-122.1	Engelhart_et_al_2015_Pacific_NA
37.5	-122.1	Engelhart_et_al_2015_Pacific_NA
37.5	-122.1	Engelhart_et_al_2015_Pacific_NA
37.5	-122.1	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
38	-121.8	Engelhart_et_al_2015_Pacific_NA
50.595	-127.593	Letham_Vancouver_Island
50.549	-127.617	Letham_Vancouver_Island
50.549	-127.617	Letham_Vancouver_Island
50.515	-127.654	Letham_Vancouver_Island
50.515	-127.654	Letham_Vancouver_Island
50.515	-127.654	Letham_Vancouver_Island
50.553	-127.553	Letham_Vancouver_Island
50.553	-127.553	Letham_Vancouver_Island
50.553	-127.553	Letham_Vancouver_Island
50.553	-127.553	Letham_Vancouver_Island
50.553	-127.553	Letham_Vancouver_Island
50.553	-127.553	Letham_Vancouver_Island
50.552	-127.593	Letham_Vancouver_Island
50.595	-127.523	Letham_Vancouver_Island
50.605	-127.546	Letham_Vancouver_Island
50.605	-127.546	Letham_Vancouver_Island
50.542	-127.51	Letham_Vancouver_Island
50.543	-127.51	Letham_Vancouver_Island
50.581	-127.423	Letham_Vancouver_Island
50.917	-127.935	Letham_Vancouver_Island
50.917	-127.935	Letham_Vancouver_Island
50.899	-127.844	Letham_Vancouver_Island
50.912	-127.935	Letham_Vancouver_Island
50.901	-127.91	Letham_Vancouver_Island
50.901	-127.91	Letham_Vancouver_Island
50.901	-127.91	Letham_Vancouver_Island
50.901	-127.91	Letham_Vancouver_Island
50.901	-127.91	Letham_Vancouver_Island
50.547	-127.943	Letham_Vancouver_Island
50.518	-127.897	Letham_Vancouver_Island
50.459	-127.863	Letham_Vancouver_Island
50.459	-127.862	Letham_Vancouver_Island
50.459	-127.862	Letham_Vancouver_Island
50.459	-127.862	Letham_Vancouver_Island
50.459	-127.862	Letham_Vancouver_Island
50.459	-127.862	Letham_Vancouver_Island
50.459	-127.863	Letham_Vancouver_Island
50.459	-127.863	Letham_Vancouver_Island
50.459	-127.863	Letham_Vancouver_Island
50.459	-127.863	Letham_Vancouver_Island
50.458	-127.863	Letham_Vancouver_Island
50.458	-127.863	Letham_Vancouver_Island
50.454	-127.864	Letham_Vancouver_Island
50.455	-127.865	Letham_Vancouver_Island
50.458	-127.868	Letham_Vancouver_Island
50.458	-127.868	Letham_Vancouver_Island
50.496	-127.836	Letham_Vancouver_Island
50.505	-127.834	Letham_Vancouver_Island
50.504	-127.864	Letham_Vancouver_Island
50.504	-127.863	Letham_Vancouver_Island
50.503	-127.862	Letham_Vancouver_Island
50.503	-127.862	Letham_Vancouver_Island
50.503	-128.085	Letham_Vancouver_Island
50.503	-128.085	Letham_Vancouver_Island
50.503	-128.085	Letham_Vancouver_Island
50.503	-128.084	Letham_Vancouver_Island
50.503	-128.084	Letham_Vancouver_Island
50.549	-128.212	Letham_Vancouver_Island
50.401	-127.947	Letham_Vancouver_Island
50.401	-127.947	Letham_Vancouver_Island
50.401	-127.947	Letham_Vancouver_Island
50.401	-127.947	Letham_Vancouver_Island
50.545	-127.973	Letham_Vancouver_Island
50.545	-127.974	Letham_Vancouver_Island
50.546	-127.972	Letham_Vancouver_Island
50.493	-127.839	Letham_Vancouver_Island
50.493	-127.839	Letham_Vancouver_Island
50.493	-127.839	Letham_Vancouver_Island
50.493	-127.839	Letham_Vancouver_Island
50.493	-127.839	Letham_Vancouver_Island
50.493	-127.839	Letham_Vancouver_Island
50.493	-127.839	Letham_Vancouver_Island
50.493	-127.839	Letham_Vancouver_Island
50.493	-127.839	Letham_Vancouver_Island
50.495	-127.836	Letham_Vancouver_Island
50.495	-127.836	Letham_Vancouver_Island
50.495	-127.836	Letham_Vancouver_Island
50.549	-127.961	Letham_Vancouver_Island
50.549	-127.961	Letham_Vancouver_Island
50.555	-128.188	Letham_Vancouver_Island
50.564	-128.19	Letham_Vancouver_Island
50.564	-128.19	Letham_Vancouver_Island
50.564	-128.19	Letham_Vancouver_Island
50.564	-128.19	Letham_Vancouver_Island
50.564	-128.19	Letham_Vancouver_Island
50.564	-128.19	Letham_Vancouver_Island
50.56	-128.19	Letham_Vancouver_Island
50.56	-128.19	Letham_Vancouver_Island
50.56	-128.19	Letham_Vancouver_Island
50.56	-128.19	Letham_Vancouver_Island
50.56	-128.19	Letham_Vancouver_Island
50.56	-128.19	Letham_Vancouver_Island
50.56	-128.19	Letham_Vancouver_Island
50.64	-127.25	Letham_Vancouver_Island
50.71	-127.47	Letham_Vancouver_Island
50.71	-127.47	Letham_Vancouver_Island
50.71	-127.47	Letham_Vancouver_Island
50.71	-127.47	Letham_Vancouver_Island
50.71	-127.47	Letham_Vancouver_Island
50.7	-127.42	Letham_Vancouver_Island
50.7	-127.44	Letham_Vancouver_Island
50.71	-127.44	Letham_Vancouver_Island
50.71	-127.44	Letham_Vancouver_Island
50.66	-127.3	Letham_Vancouver_Island
50.71	-127.49	Letham_Vancouver_Island
50.71	-127.49	Letham_Vancouver_Island
50.71	-127.49	Letham_Vancouver_Island
50.71	-127.49	Letham_Vancouver_Island
50.71	-127.49	Letham_Vancouver_Island
50.73	-127.49	Letham_Vancouver_Island
50.73	-127.49	Letham_Vancouver_Island
50.7	-127.39	Letham_Vancouver_Island
50.71	-127.48	Letham_Vancouver_Island
50.71	-127.48	Letham_Vancouver_Island
50.71	-127.48	Letham_Vancouver_Island
50.72	-127.46	Letham_Vancouver_Island
50.72	-127.46	Letham_Vancouver_Island
50.72	-127.46	Letham_Vancouver_Island
50.72	-127.46	Letham_Vancouver_Island
50.72	-127.46	Letham_Vancouver_Island
50.72	-127.46	Letham_Vancouver_Island
50.72	-127.46	Letham_Vancouver_Island
50.72	-127.46	Letham_Vancouver_Island
50.69	-127.43	Letham_Vancouver_Island
50.69	-127.43	Letham_Vancouver_Island
50.61	-127.26	Letham_Vancouver_Island
50.69	-127.42	Letham_Vancouver_Island
50.69	-127.42	Letham_Vancouver_Island
50.69	-127.42	Letham_Vancouver_Island
50.64	-127.25	Letham_Vancouver_Island
50.61	-127.18	Letham_Vancouver_Island
50.57	-126.98	Letham_Vancouver_Island
50.57	-127	Letham_Vancouver_Island
50.59	-126.93	Letham_Vancouver_Island
50.59	-126.93	Letham_Vancouver_Island
50.52	-126.87	Letham_Vancouver_Island
50.52	-126.87	Letham_Vancouver_Island
50.52	-126.87	Letham_Vancouver_Island
50.52	-126.87	Letham_Vancouver_Island
50.56	-127	Letham_Vancouver_Island
50.56	-127	Letham_Vancouver_Island
50.56	-127	Letham_Vancouver_Island
50.59	-127.06	Letham_Vancouver_Island
50.59	-127.06	Letham_Vancouver_Island
50.59	-127.06	Letham_Vancouver_Island
50.59	-127.06	Letham_Vancouver_Island
50.59	-127.06	Letham_Vancouver_Island
50.52	-127.02	Letham_Vancouver_Island
50.52	-127.02	Letham_Vancouver_Island
50.6	-127.14	Letham_Vancouver_Island
50.55	-127.01	Letham_Vancouver_Island
50.66	-127.3	Letham_Vancouver_Island
50.61	-127.26	Letham_Vancouver_Island
50.55	-127.01	Letham_Vancouver_Island
50.55	-127.01	Letham_Vancouver_Island
50.59	-126.86	Letham_Vancouver_Island
50.59	-126.86	Letham_Vancouver_Island
50.57	-127.03	Letham_Vancouver_Island
50.6	-127.19	Letham_Vancouver_Island
50.57	-127.07	Letham_Vancouver_Island
50.56	-127.04	Letham_Vancouver_Island
50.56	-127.04	Letham_Vancouver_Island
50.51	-126.98	Letham_Vancouver_Island
50.51	-126.98	Letham_Vancouver_Island
50.51	-126.98	Letham_Vancouver_Island
50.51	-126.98	Letham_Vancouver_Island
50.51	-126.89	Letham_Vancouver_Island
50.51	-126.89	Letham_Vancouver_Island
50.51	-126.89	Letham_Vancouver_Island
50.51	-126.89	Letham_Vancouver_Island
50.51	-126.89	Letham_Vancouver_Island
50.51	-126.89	Letham_Vancouver_Island
50.51	-126.89	Letham_Vancouver_Island
50.51	-126.89	Letham_Vancouver_Island
50.51	-126.89	Letham_Vancouver_Island
50.51	-126.89	Letham_Vancouver_Island
50.51	-126.89	Letham_Vancouver_Island
50.51	-126.89	Letham_Vancouver_Island
50.57	-127	Letham_Vancouver_Island
-17.9828306	-39.274625	Rubio-Sandoval_et_al_East_SA
-54.8008299	-68.2871066	Rubio-Sandoval_et_al_East_SA
2.052222	-50.805833	Rubio-Sandoval_et_al_East_SA
2.052222	-50.805833	Rubio-Sandoval_et_al_East_SA
-13	-38.4666666	Rubio-Sandoval_et_al_East_SA
-13	-38.4666666	Rubio-Sandoval_et_al_East_SA
-13	-38.4666666	Rubio-Sandoval_et_al_East_SA
-13	-38.4666666	Rubio-Sandoval_et_al_East_SA
-34.66	-56.83	Rubio-Sandoval_et_al_East_SA
-12.783333	-38.1833333	Rubio-Sandoval_et_al_East_SA
-12.783333	-38.1833333	Rubio-Sandoval_et_al_East_SA
-12.783333	-38.1833333	Rubio-Sandoval_et_al_East_SA
-12.783333	-38.1833333	Rubio-Sandoval_et_al_East_SA
-12.783333	-38.1833333	Rubio-Sandoval_et_al_East_SA
-12.783333	-38.1833333	Rubio-Sandoval_et_al_East_SA
-36.76	-56.62	Rubio-Sandoval_et_al_East_SA
-36.76	-56.62	Rubio-Sandoval_et_al_East_SA
-39.78	-61.13	Rubio-Sandoval_et_al_East_SA
-38.5	-56.88	Rubio-Sandoval_et_al_East_SA
-38.4	-57.07	Rubio-Sandoval_et_al_East_SA
-41.45	-59.55	Rubio-Sandoval_et_al_East_SA
-38.65	-56.73	Rubio-Sandoval_et_al_East_SA
-38.65	-56.73	Rubio-Sandoval_et_al_East_SA
-43.05	-61.72	Rubio-Sandoval_et_al_East_SA
-41.68	-59.32	Rubio-Sandoval_et_al_East_SA
-41.68	-59.32	Rubio-Sandoval_et_al_East_SA
-43.05	-61.72	Rubio-Sandoval_et_al_East_SA
-41.95	-59.05	Rubio-Sandoval_et_al_East_SA
-38.23	-57.23	Rubio-Sandoval_et_al_East_SA
-45.75	-66.48	Rubio-Sandoval_et_al_East_SA
-41.68	-59.31	Rubio-Sandoval_et_al_East_SA
-41.68	-59.31	Rubio-Sandoval_et_al_East_SA
-46	-67.63	Rubio-Sandoval_et_al_East_SA
-46	-67.63	Rubio-Sandoval_et_al_East_SA
-45.57	-65.88	Rubio-Sandoval_et_al_East_SA
-42.25	-58.75	Rubio-Sandoval_et_al_East_SA
-40.88	-57.17	Rubio-Sandoval_et_al_East_SA
-40.88	-57.17	Rubio-Sandoval_et_al_East_SA
-41.5	-61.67	Rubio-Sandoval_et_al_East_SA
-39.72	-56.02	Rubio-Sandoval_et_al_East_SA
-44.48	-60.98	Rubio-Sandoval_et_al_East_SA
-44.87	-61.72	Rubio-Sandoval_et_al_East_SA
-46.1	-61.73	Rubio-Sandoval_et_al_East_SA
-44.87	-61.72	Rubio-Sandoval_et_al_East_SA
-46.8	-62.8	Rubio-Sandoval_et_al_East_SA
-48.15	-64.38	Rubio-Sandoval_et_al_East_SA
-45.03	-61.3	Rubio-Sandoval_et_al_East_SA
-45.18	-60.91	Rubio-Sandoval_et_al_East_SA
-45.35	-60.45	Rubio-Sandoval_et_al_East_SA
-41.5	-61.67	Rubio-Sandoval_et_al_East_SA
-45.35	-60.45	Rubio-Sandoval_et_al_East_SA
-45.35	-60.45	Rubio-Sandoval_et_al_East_SA
-45.35	-60.45	Rubio-Sandoval_et_al_East_SA
-39.03	-55.7	Rubio-Sandoval_et_al_East_SA
-54.13	-63.9	Rubio-Sandoval_et_al_East_SA
-41.83	-64.33	Rubio-Sandoval_et_al_East_SA
-37.23	-54.72	Rubio-Sandoval_et_al_East_SA
-36.75	-54.25	Rubio-Sandoval_et_al_East_SA
-47.62	-61.17	Rubio-Sandoval_et_al_East_SA
-47.62	-61.17	Rubio-Sandoval_et_al_East_SA
-47.62	-61.17	Rubio-Sandoval_et_al_East_SA
-47.62	-61.17	Rubio-Sandoval_et_al_East_SA
-47.62	-61.17	Rubio-Sandoval_et_al_East_SA
-50.233	-59.267	Rubio-Sandoval_et_al_East_SA
-50.233	-59.267	Rubio-Sandoval_et_al_East_SA
-50.233	-59.267	Rubio-Sandoval_et_al_East_SA
-50.233	-59.267	Rubio-Sandoval_et_al_East_SA
-50.233	-59.267	Rubio-Sandoval_et_al_East_SA
-50.233	-59.267	Rubio-Sandoval_et_al_East_SA
-48.15	-61.32	Rubio-Sandoval_et_al_East_SA
-40.53	-30.31	Rubio-Sandoval_et_al_East_SA
-48.15	-61.32	Rubio-Sandoval_et_al_East_SA
-44.42	-59.9	Rubio-Sandoval_et_al_East_SA
-50.88	-62.7	Rubio-Sandoval_et_al_East_SA
-50.88	-62.7	Rubio-Sandoval_et_al_East_SA
-50.88	-62.7	Rubio-Sandoval_et_al_East_SA
-50.88	-62.7	Rubio-Sandoval_et_al_East_SA
-40.53	-30.31	Rubio-Sandoval_et_al_East_SA
-40.53	-30.31	Rubio-Sandoval_et_al_East_SA
-38.5	-56.88	Rubio-Sandoval_et_al_East_SA
-22.7547	-41.8687	Rubio-Sandoval_et_al_East_SA
-22.7552	-41.8691	Rubio-Sandoval_et_al_East_SA
-22.7644	-41.8777	Rubio-Sandoval_et_al_East_SA
-22.7644	-41.8777	Rubio-Sandoval_et_al_East_SA
-22.7825	-41.9158	Rubio-Sandoval_et_al_East_SA
-22.74	-41.8736	Rubio-Sandoval_et_al_East_SA
-22.7533333	-41.87	Rubio-Sandoval_et_al_East_SA
-22.9583333	-42.6966666	Rubio-Sandoval_et_al_East_SA
-22.96	-42.0383333	Rubio-Sandoval_et_al_East_SA
-38.23	-57.76	Rubio-Sandoval_et_al_East_SA
-38.23	-57.76	Rubio-Sandoval_et_al_East_SA
-38.23	-57.76	Rubio-Sandoval_et_al_East_SA
-38.23	-57.76	Rubio-Sandoval_et_al_East_SA
-38.23	-57.76	Rubio-Sandoval_et_al_East_SA
-38.23	-57.76	Rubio-Sandoval_et_al_East_SA
-38.23	-57.76	Rubio-Sandoval_et_al_East_SA
-34.71	-56.69	Rubio-Sandoval_et_al_East_SA
-34.76	-55.43	Rubio-Sandoval_et_al_East_SA
-34.76	-55.43	Rubio-Sandoval_et_al_East_SA
-34.76	-55.43	Rubio-Sandoval_et_al_East_SA
-34.76	-55.43	Rubio-Sandoval_et_al_East_SA
-34.76	-55.43	Rubio-Sandoval_et_al_East_SA
-54.83	-68.42	Rubio-Sandoval_et_al_East_SA
-54.83	-68.42	Rubio-Sandoval_et_al_East_SA
-0.633333	-47.3	Rubio-Sandoval_et_al_East_SA
-0.633333	-47.3	Rubio-Sandoval_et_al_East_SA
-13.68	-38.97	Rubio-Sandoval_et_al_East_SA
-3.862	-33.819	Rubio-Sandoval_et_al_East_SA
-3.876	-33.803	Rubio-Sandoval_et_al_East_SA
-3.876	-33.803	Rubio-Sandoval_et_al_East_SA
-3.858	-33.818	Rubio-Sandoval_et_al_East_SA
-3.858	-33.818	Rubio-Sandoval_et_al_East_SA
-3.858	-33.818	Rubio-Sandoval_et_al_East_SA
-3.858	-33.818	Rubio-Sandoval_et_al_East_SA
-3.858	-33.818	Rubio-Sandoval_et_al_East_SA
-3.863	-33.814	Rubio-Sandoval_et_al_East_SA
-3.863	-33.814	Rubio-Sandoval_et_al_East_SA
-3.862	-33.819	Rubio-Sandoval_et_al_East_SA
-3.862	-33.819	Rubio-Sandoval_et_al_East_SA
-3.862	-33.819	Rubio-Sandoval_et_al_East_SA
-3.862	-33.819	Rubio-Sandoval_et_al_East_SA
-3.862	-33.819	Rubio-Sandoval_et_al_East_SA
-3.862	-33.819	Rubio-Sandoval_et_al_East_SA
-3.862	-33.819	Rubio-Sandoval_et_al_East_SA
-3.876	-33.803	Rubio-Sandoval_et_al_East_SA
-38.88	-62.05	Rubio-Sandoval_et_al_East_SA
-38.67	-62.33	Rubio-Sandoval_et_al_East_SA
-38.67	-62.33	Rubio-Sandoval_et_al_East_SA
-38.715	-62.3421	Rubio-Sandoval_et_al_East_SA
-38.7711574	-62.2932495	Rubio-Sandoval_et_al_East_SA
-38.07	-62.32	Rubio-Sandoval_et_al_East_SA
-38.07	-62.32	Rubio-Sandoval_et_al_East_SA
-38.07	-62.32	Rubio-Sandoval_et_al_East_SA
-38.07	-62.32	Rubio-Sandoval_et_al_East_SA
-38.07	-62.32	Rubio-Sandoval_et_al_East_SA
-38.07	-62.32	Rubio-Sandoval_et_al_East_SA
-38.72	-62.33	Rubio-Sandoval_et_al_East_SA
-38.07	-62.32	Rubio-Sandoval_et_al_East_SA
-38.7	-62.08	Rubio-Sandoval_et_al_East_SA
-38.7	-62.08	Rubio-Sandoval_et_al_East_SA
-38.67	-62.33	Rubio-Sandoval_et_al_East_SA
-38.67	-62.33	Rubio-Sandoval_et_al_East_SA
-38.67	-62.2	Rubio-Sandoval_et_al_East_SA
-38.67	-62.33	Rubio-Sandoval_et_al_East_SA
-38.67	-62.2	Rubio-Sandoval_et_al_East_SA
-38.92	-62.05	Rubio-Sandoval_et_al_East_SA
-38.92	-62.05	Rubio-Sandoval_et_al_East_SA
-38.92	-62.05	Rubio-Sandoval_et_al_East_SA
-38.92	-62.05	Rubio-Sandoval_et_al_East_SA
-54.88	-67.51	Rubio-Sandoval_et_al_East_SA
-54.88	-67.51	Rubio-Sandoval_et_al_East_SA
-45.1216194	-66.5384611	Rubio-Sandoval_et_al_East_SA
-45.1216194	-66.5384611	Rubio-Sandoval_et_al_East_SA
-45.07	-66.47	Rubio-Sandoval_et_al_East_SA
