Region	Dating_Method	LAB_ID	Latitude	Longitude	age	error	Material	Curve	Reservoir_age	Reservoir_error	type	RSL	RSL_2sigma_upper	RSL_2sigma_lower	Reference	comment
Red_Sea_proxy	age_model	GrantEtal2014-73	13.733	42.533	4401.88	500	18O_proxy	-	-	-	0	-4.263	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-74	13.733	42.533	4477.69	500	18O_proxy	-	-	-	0	-9.353	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-75	13.733	42.533	4503.18	500	18O_proxy	-	-	-	0	-3.723	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-76	13.733	42.533	4543.43	500	18O_proxy	-	-	-	0	-3.533	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-77	13.733	42.533	4656.08	500	18O_proxy	-	-	-	0	-11.043000000000001	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-78	13.733	42.533	4684.9800000000005	500	18O_proxy	-	-	-	0	-4.703	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-79	13.733	42.533	4758.02	500	18O_proxy	-	-	-	0	-7.323	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-80	13.733	42.533	4826.53	500	18O_proxy	-	-	-	0	-12.003	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-81	13.733	42.533	4910.92	500	18O_proxy	-	-	-	0	-9.743	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-82	13.733	42.533	4968.07	500	18O_proxy	-	-	-	0	-21.442999999999998	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-83	13.733	42.533	5012.86	500	18O_proxy	-	-	-	0	-13.833	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-84	13.733	42.533	5165.77	500	18O_proxy	-	-	-	0	-13.763	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-85	13.733	42.533	5251.17	500	18O_proxy	-	-	-	0	-10.523	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-86	13.733	42.533	5267.7	500	18O_proxy	-	-	-	0	-3.723	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-87	13.733	42.533	5392.719999999999	500	18O_proxy	-	-	-	0	-7.133	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-88	13.733	42.533	5420.620000000001	500	18O_proxy	-	-	-	0	-12.653	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-89	13.733	42.533	5497.07	500	18O_proxy	-	-	-	0	-14.763	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-90	13.733	42.533	5522.55	500	18O_proxy	-	-	-	0	-3.173	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-91	13.733	42.533	5534.27	500	18O_proxy	-	-	-	0	1.067	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-92	13.733	42.533	5675.46	500	18O_proxy	-	-	-	0	-10.423	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-93	13.733	42.533	5675.82	500	18O_proxy	-	-	-	0	-15.953	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-94	13.733	42.533	5777.4	500	18O_proxy	-	-	-	0	-0.09299999999999997	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-95	13.733	42.533	5817.370000000001	500	18O_proxy	-	-	-	0	-4.293	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-96	13.733	42.533	5930.3	500	18O_proxy	-	-	-	0	-11.493	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-97	13.733	42.533	5958.92	500	18O_proxy	-	-	-	0	-12.833	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-98	13.733	42.533	6032.24	500	18O_proxy	-	-	-	0	2.1370000000000005	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-99	13.733	42.533	6100.469999999999	500	18O_proxy	-	-	-	0	0.007000000000000117	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-100	13.733	42.533	6185.139999999999	500	18O_proxy	-	-	-	0	-11.643	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-101	13.733	42.533	6242.02	500	18O_proxy	-	-	-	0	-4.303	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
